1610612743.0, 0.444, 0.286, 0.75, 10.0, 39.0, 26.0, 6.0, 5.0, 7.0, 21.0, 105.0, 0.0, 1610612737.0, 0.409, 0.179, 0.714, 14.0, 36.0, 20.0, 2.0, 5.0, 8.0, 20.0, 96.0, 1.0, 1
1610612762.0, 0.506, 0.395, 0.813, 8.0, 36.0, 21.0, 8.0, 4.0, 14.0, 20.0, 110.0, 0.0, 1610612737.0, 0.435, 0.514, 0.6, 6.0, 26.0, 22.0, 6.0, 5.0, 11.0, 18.0, 98.0, 1.0, 1
1610612744.0, 0.478, 0.409, 0.955, 10.0, 29.0, 31.0, 13.0, 4.0, 13.0, 22.0, 127.0, 0.0, 1610612737.0, 0.463, 0.395, 0.769, 3.0, 32.0, 21.0, 6.0, 2.0, 18.0, 16.0, 113.0, 1.0, 1
1610612756.0, 0.511, 0.326, 0.81, 5.0, 37.0, 26.0, 8.0, 6.0, 12.0, 22.0, 121.0, 0.0, 1610612737.0, 0.433, 0.394, 0.87, 14.0, 36.0, 18.0, 3.0, 1.0, 12.0, 16.0, 117.0, 1.0, 1
1610612762.0, 0.506, 0.415, 0.739, 8.0, 38.0, 30.0, 6.0, 4.0, 14.0, 20.0, 116.0, 0.0, 1610612737.0, 0.427, 0.25, 0.808, 5.0, 27.0, 18.0, 11.0, 4.0, 9.0, 24.0, 98.0, 1.0, 1
1610612751.0, 0.489, 0.458, 0.75, 7.0, 35.0, 34.0, 7.0, 8.0, 14.0, 18.0, 117.0, 0.0, 1610612737.0, 0.436, 0.371, 0.867, 12.0, 40.0, 23.0, 8.0, 4.0, 14.0, 16.0, 108.0, 1.0, 1
1610612764.0, 0.477, 0.333, 1.0, 7.0, 29.0, 27.0, 7.0, 4.0, 12.0, 24.0, 111.0, 0.0, 1610612737.0, 0.458, 0.382, 1.0, 13.0, 34.0, 24.0, 9.0, 5.0, 11.0, 17.0, 118.0, 1.0, 2
1610612755.0, 0.535, 0.316, 0.947, 5.0, 32.0, 24.0, 11.0, 6.0, 12.0, 24.0, 122.0, 0.0, 1610612737.0, 0.379, 0.364, 0.737, 20.0, 29.0, 24.0, 6.0, 1.0, 19.0, 17.0, 94.0, 1.0, 1
1610612764.0, 0.465, 0.382, 0.81, 14.0, 37.0, 26.0, 6.0, 4.0, 6.0, 16.0, 122.0, 0.0, 1610612737.0, 0.545, 0.286, 0.643, 6.0, 37.0, 26.0, 4.0, 3.0, 13.0, 16.0, 111.0, 1.0, 1
1610612740.0, 0.43, 0.306, 0.889, 9.0, 35.0, 24.0, 5.0, 6.0, 9.0, 19.0, 99.0, 0.0, 1610612737.0, 0.417, 0.267, 0.824, 21.0, 34.0, 21.0, 4.0, 4.0, 11.0, 14.0, 102.0, 1.0, 2
