TEAM_ID, OFF_RATING, DEF_RATING, NET_RATING, AST_PCT, AST_TOV, AST_RATIO, OREB_PCT, DREB_PCT, REB_PCT, TM_TOV_PCT, EFG_PCT, TS_PCT, USG_PCT, PACE, PACE_PER40, POSS, PIE, HOME, TEAM_ID_O, OFF_RATING_O, DEF_RATING_O, NET_RATING_O, AST_PCT_O, AST_TOV_O, AST_RATIO_O, OREB_PCT_O, DREB_PCT_O, REB_PCT_O, TM_TOV_PCT_O, EFG_PCT_O, TS_PCT_O, USG_PCT_O ,PACE_O, PACE_PER40_O, POSS_O, PIE_O, HOME_O, LABEL
1610612766.0, 114.7, 110.9, 3.8, 0.419, 1.29, 13.8, 0.26, 0.804, 0.521, 13.7, 0.567, 0.593, 1.0, 101.5, 84.58, 102.0, 0.477, 0.0, 1610612738.0, 110.9, 114.7, -3.8, 0.689, 2.58, 22.2, 0.196, 0.74, 0.479, 11.9, 0.556, 0.578, 1.0, 101.5, 84.58, 101.0, 0.523, 1.0, 1
1610612762.0, 102.1, 89.6, 12.5, 0.657, 1.53, 18.0, 0.224, 0.656, 0.464, 15.6, 0.519, 0.545, 1.0, 96.0, 80.0, 96.0, 0.602, 0.0, 1610612738.0, 89.6, 102.1, -12.5, 0.457, 1.14, 12.3, 0.344, 0.776, 0.536, 14.6, 0.412, 0.431, 1.0, 96.0, 80.0, 96.0, 0.398, 1.0, 1
1610612761.0, 104.5, 110.8, -6.3, 0.476, 1.43, 13.9, 0.288, 0.773, 0.495, 12.6, 0.474, 0.528, 1.0, 100.53, 83.77, 111.0, 0.441, 0.0, 1610612738.0, 110.8, 104.5, 6.3, 0.532, 1.39, 17.5, 0.227, 0.712, 0.505, 16.2, 0.579, 0.618, 1.0, 100.53, 83.77, 111.0, 0.559, 1.0, 2
1610612741.0, 79.6, 106.7, -27.1, 0.485, 0.73, 12.7, 0.157, 0.833, 0.485, 21.4, 0.435, 0.466, 1.0, 103.5, 86.25, 103.0, 0.334, 0.0, 1610612738.0, 106.7, 79.6, 27.1, 0.643, 1.93, 19.7, 0.167, 0.843, 0.515, 13.5, 0.55, 0.577, 1.0, 103.5, 86.25, 104.0, 0.666, 1.0, 2
1610612757.0, 103.1, 96.9, 6.2, 0.564, 1.05, 16.5, 0.333, 0.719, 0.543, 21.6, 0.535, 0.553, 1.0, 97.0, 80.83, 97.0, 0.547, 0.0, 1610612738.0, 96.9, 103.1, -6.2, 0.528, 1.46, 14.7, 0.281, 0.667, 0.457, 13.4, 0.462, 0.483, 1.0, 97.0, 80.83, 97.0, 0.453, 1.0, 1
1610612762.0, 124.2, 117.3, 6.9, 0.674, 1.71, 21.3, 0.333, 0.8, 0.605, 17.2, 0.643, 0.682, 1.0, 98.5, 82.08, 99.0, 0.535, 0.0, 1610612738.0, 117.3, 124.2, -6.9, 0.795, 3.88, 22.7, 0.2, 0.667, 0.395, 8.2, 0.54, 0.589, 1.0, 98.5, 82.08, 98.0, 0.465, 1.0, 1
1610612756.0, 100.0, 105.5, -5.5, 0.61, 1.67, 17.7, 0.148, 0.672, 0.426, 13.8, 0.5, 0.538, 1.0, 99.17, 82.64, 109.0, 0.499, 0.0, 1610612738.0, 105.5, 100.0, 5.5, 0.538, 1.31, 14.2, 0.328, 0.852, 0.574, 14.5, 0.474, 0.524, 1.0, 99.17, 82.64, 110.0, 0.501, 1.0, 2
1610612743.0, 118.6, 110.3, 8.2, 0.61, 1.92, 17.8, 0.37, 0.8, 0.566, 13.4, 0.528, 0.562, 1.0, 97.0, 80.83, 97.0, 0.504, 0.0, 1610612738.0, 110.3, 118.6, -8.2, 0.5, 1.83, 17.4, 0.2, 0.63, 0.434, 12.4, 0.557, 0.58, 1.0, 97.0, 80.83, 97.0, 0.496, 1.0, 1
1610612754.0, 105.2, 104.1, 1.0, 0.639, 1.77, 17.3, 0.296, 0.784, 0.533, 13.4, 0.483, 0.526, 1.0, 97.0, 80.83, 97.0, 0.514, 0.0, 1610612738.0, 104.1, 105.2, -1.0, 0.605, 1.64, 17.8, 0.216, 0.704, 0.467, 14.4, 0.54, 0.549, 1.0, 97.0, 80.83, 97.0, 0.486, 1.0, 1
1610612749.0, 111.9, 114.7, -2.8, 0.488, 1.43, 15.1, 0.245, 0.745, 0.5, 13.9, 0.535, 0.575, 1.0, 101.5, 84.58, 101.0, 0.481, 0.0, 1610612738.0, 114.7, 111.9, 2.8, 0.732, 2.31, 21.3, 0.255, 0.755, 0.5, 12.7, 0.576, 0.599, 1.0, 101.5, 84.58, 102.0, 0.519, 1.0, 2
1610612765.0, 101.9, 102.9, -0.9, 0.459, 1.0, 12.7, 0.241, 0.769, 0.5, 16.5, 0.466, 0.526, 1.0, 104.0, 86.67, 103.0, 0.433, 0.0, 1610612738.0, 102.9, 101.9, 0.9, 0.676, 1.79, 18.2, 0.231, 0.759, 0.5, 13.3, 0.494, 0.551, 1.0, 104.0, 86.67, 105.0, 0.567, 1.0, 2
1610612765.0, 88.1, 106.9, -18.7, 0.485, 1.45, 12.8, 0.158, 0.804, 0.463, 10.9, 0.41, 0.455, 1.0, 101.5, 84.58, 101.0, 0.378, 0.0, 1610612738.0, 106.9, 88.1, 18.7, 0.641, 1.92, 18.5, 0.196, 0.842, 0.537, 12.7, 0.535, 0.562, 1.0, 101.5, 84.58, 102.0, 0.622, 1.0, 2
1610612760.0, 94.1, 99.0, -5.0, 0.514, 1.19, 13.6, 0.339, 0.741, 0.533, 15.8, 0.431, 0.452, 1.0, 101.5, 84.58, 101.0, 0.474, 0.0, 1610612738.0, 99.0, 94.1, 5.0, 0.576, 1.58, 14.4, 0.259, 0.661, 0.467, 11.8, 0.448, 0.502, 1.0, 101.5, 84.58, 102.0, 0.526, 1.0, 2
1610612753.0, 95.9, 94.7, 1.1, 0.737, 3.11, 20.8, 0.228, 0.782, 0.5, 9.3, 0.462, 0.477, 1.0, 96.0, 80.0, 97.0, 0.526, 0.0, 1610612738.0, 94.7, 95.9, -1.1, 0.568, 1.75, 16.4, 0.218, 0.772, 0.5, 12.6, 0.456, 0.474, 1.0, 96.0, 80.0, 95.0, 0.474, 1.0, 1
1610612752.0, 99.0, 100.0, -1.0, 0.639, 1.44, 16.7, 0.264, 0.76, 0.505, 15.7, 0.483, 0.511, 1.0, 102.5, 85.42, 102.0, 0.472, 0.0, 1610612738.0, 100.0, 99.0, 1.0, 0.636, 1.4, 15.8, 0.24, 0.736, 0.495, 14.6, 0.457, 0.534, 1.0, 102.5, 85.42, 103.0, 0.528, 1.0, 2
1610612761.0, 113.0, 102.0, 11.0, 0.558, 1.85, 17.5, 0.288, 0.667, 0.491, 13.0, 0.538, 0.563, 1.0, 99.5, 82.92, 100.0, 0.574, 0.0, 1610612738.0, 102.0, 113.0, -11.0, 0.725, 1.81, 19.5, 0.333, 0.712, 0.509, 16.2, 0.475, 0.488, 1.0, 99.5, 82.92, 99.0, 0.426, 1.0, 1
1610612755.0, 82.1, 100.0, -17.9, 0.529, 1.13, 13.7, 0.175, 0.75, 0.46, 15.1, 0.42, 0.448, 1.0, 105.5, 87.92, 106.0, 0.405, 0.0, 1610612738.0, 100.0, 82.1, 17.9, 0.5, 1.4, 15.1, 0.25, 0.825, 0.54, 14.3, 0.49, 0.509, 1.0, 105.5, 87.92, 105.0, 0.595, 1.0, 2
1610612747.0, 96.0, 102.0, -6.1, 0.583, 1.91, 15.6, 0.267, 0.709, 0.478, 11.1, 0.434, 0.462, 1.0, 99.0, 82.5, 99.0, 0.456, 0.0, 1610612739.0, 102.0, 96.0, 6.1, 0.474, 1.38, 13.8, 0.291, 0.733, 0.522, 13.1, 0.472, 0.509, 1.0, 99.0, 82.5, 99.0, 0.544, 1.0, 2
1610612745.0, 131.8, 105.6, 26.2, 0.609, 1.87, 19.2, 0.217, 0.837, 0.537, 14.0, 0.629, 0.684, 1.0, 107.0, 89.17, 107.0, 0.592, 0.0, 1610612739.0, 105.6, 131.8, -26.2, 0.6, 1.85, 17.5, 0.163, 0.783, 0.463, 12.1, 0.5, 0.563, 1.0, 107.0, 89.17, 107.0, 0.408, 1.0, 1
1610612740.0, 133.3, 117.0, 16.4, 0.717, 1.94, 21.8, 0.35, 0.739, 0.558, 16.2, 0.619, 0.692, 1.0, 105.5, 87.92, 105.0, 0.606, 0.0, 1610612739.0, 117.0, 133.3, -16.4, 0.643, 2.08, 19.1, 0.261, 0.65, 0.442, 12.3, 0.557, 0.613, 1.0, 105.5, 87.92, 106.0, 0.394, 1.0, 1
1610612754.0, 129.5, 123.7, 5.8, 0.694, 5.67, 24.4, 0.326, 0.722, 0.506, 6.3, 0.593, 0.619, 1.0, 94.0, 78.33, 95.0, 0.556, 0.0, 1610612739.0, 123.7, 129.5, -5.8, 0.585, 1.5, 19.0, 0.278, 0.674, 0.494, 17.2, 0.625, 0.668, 1.0, 94.0, 78.33, 93.0, 0.444, 1.0, 1
1610612740.0, 130.4, 95.1, 35.2, 0.617, 1.93, 21.1, 0.294, 0.679, 0.529, 14.7, 0.667, 0.709, 1.0, 102.5, 85.42, 102.0, 0.698, 0.0, 1610612739.0, 95.1, 130.4, -35.2, 0.611, 1.1, 16.0, 0.321, 0.706, 0.471, 19.4, 0.477, 0.511, 1.0, 102.5, 85.42, 103.0, 0.302, 1.0, 1
1610612762.0, 123.2, 95.8, 27.4, 0.667, 2.55, 21.4, 0.214, 0.82, 0.543, 11.6, 0.598, 0.638, 1.0, 95.0, 79.17, 95.0, 0.669, 0.0, 1610612739.0, 95.8, 123.2, -27.4, 0.438, 1.08, 12.0, 0.18, 0.786, 0.457, 13.7, 0.457, 0.508, 1.0, 95.0, 79.17, 95.0, 0.331, 1.0, 1
1610612748.0, 128.6, 102.2, 26.3, 0.659, 2.23, 21.4, 0.409, 0.881, 0.64, 14.3, 0.605, 0.626, 1.0, 90.5, 75.42, 91.0, 0.628, 0.0, 1610612739.0, 102.2, 128.6, -26.3, 0.676, 1.77, 19.7, 0.119, 0.591, 0.36, 14.4, 0.54, 0.57, 1.0, 90.5, 75.42, 90.0, 0.372, 1.0, 1
1610612748.0, 125.5, 97.9, 27.6, 0.604, 4.14, 21.6, 0.239, 0.725, 0.495, 7.4, 0.582, 0.602, 1.0, 95.0, 79.17, 94.0, 0.616, 0.0, 1610612739.0, 97.9, 125.5, -27.6, 0.677, 1.4, 16.6, 0.275, 0.761, 0.505, 15.6, 0.463, 0.518, 1.0, 95.0, 79.17, 96.0, 0.384, 1.0, 1
1610612763.0, 103.3, 93.5, 9.7, 0.611, 1.69, 18.7, 0.122, 0.541, 0.373, 14.1, 0.535, 0.575, 1.0, 92.5, 77.08, 92.0, 0.608, 0.0, 1610612739.0, 93.5, 103.3, -9.7, 0.576, 1.12, 14.0, 0.459, 0.878, 0.627, 18.3, 0.403, 0.437, 1.0, 92.5, 77.08, 93.0, 0.392, 1.0, 1
1610612739.0, 100.0, 124.4, -24.4, 0.289, 0.92, 9.7, 0.265, 0.743, 0.464, 13.0, 0.494, 0.51, 1.0, 91.0, 75.83, 92.0, 0.318, 0.0, 1610612741.0, 124.4, 100.0, 24.4, 0.605, 1.73, 20.6, 0.257, 0.735, 0.536, 16.7, 0.622, 0.655, 1.0, 91.0, 75.83, 90.0, 0.682, 1.0, 2
1610612761.0, 132.6, 115.8, 16.8, 0.438, 2.33, 15.9, 0.37, 0.729, 0.553, 9.5, 0.577, 0.615, 1.0, 95.0, 79.17, 95.0, 0.569, 0.0, 1610612739.0, 115.8, 132.6, -16.8, 0.513, 1.82, 15.8, 0.271, 0.63, 0.447, 11.6, 0.53, 0.578, 1.0, 95.0, 79.17, 95.0, 0.431, 1.0, 1
1610612739.0, 104.2, 118.3, -14.1, 0.585, 2.67, 19.5, 0.167, 0.674, 0.415, 9.5, 0.541, 0.548, 1.0, 94.0, 78.33, 95.0, 0.453, 0.0, 1610612766.0, 118.3, 104.2, 14.1, 0.511, 1.85, 18.1, 0.326, 0.833, 0.585, 14.0, 0.565, 0.573, 1.0, 94.0, 78.33, 93.0, 0.547, 1.0, 2
1610612754.0, 95.8, 97.9, -2.1, 0.568, 2.33, 15.9, 0.317, 0.755, 0.522, 9.5, 0.419, 0.445, 1.0, 94.5, 78.75, 95.0, 0.506, 0.0, 1610612739.0, 97.9, 95.8, 2.1, 0.5, 1.58, 14.9, 0.245, 0.683, 0.478, 12.8, 0.451, 0.476, 1.0, 94.5, 78.75, 94.0, 0.494, 1.0, 2
1610612755.0, 133.3, 107.1, 26.2, 0.627, 2.91, 22.4, 0.333, 0.745, 0.559, 11.5, 0.621, 0.641, 1.0, 97.0, 80.83, 96.0, 0.615, 0.0, 1610612739.0, 107.1, 133.3, -26.2, 0.683, 2.33, 20.7, 0.255, 0.667, 0.441, 12.2, 0.534, 0.55, 1.0, 97.0, 80.83, 98.0, 0.385, 1.0, 1
1610612749.0, 114.0, 100.0, 14.0, 0.65, 2.36, 18.1, 0.281, 0.741, 0.505, 11.0, 0.489, 0.536, 1.0, 101.0, 84.17, 100.0, 0.568, 0.0, 1610612739.0, 100.0, 114.0, -14.0, 0.686, 1.5, 17.6, 0.259, 0.719, 0.495, 15.7, 0.477, 0.53, 1.0, 101.0, 84.17, 102.0, 0.432, 1.0, 1
1610612752.0, 106.0, 113.0, -7.0, 0.512, 1.75, 15.8, 0.259, 0.72, 0.481, 12.0, 0.495, 0.529, 1.0, 100.0, 83.33, 100.0, 0.472, 0.0, 1610612739.0, 113.0, 106.0, 7.0, 0.442, 1.46, 14.4, 0.28, 0.741, 0.519, 13.0, 0.527, 0.564, 1.0, 100.0, 83.33, 100.0, 0.528, 1.0, 2
1610612749.0, 108.0, 92.9, 15.1, 0.524, 1.57, 16.1, 0.286, 0.778, 0.546, 14.0, 0.516, 0.536, 1.0, 99.5, 82.92, 100.0, 0.556, 0.0, 1610612739.0, 92.9, 108.0, -15.1, 0.667, 2.67, 17.7, 0.222, 0.714, 0.454, 9.1, 0.427, 0.448, 1.0, 99.5, 82.92, 99.0, 0.444, 1.0, 1
1610612764.0, 113.5, 127.5, -14.0, 0.684, 3.25, 20.5, 0.24, 0.628, 0.419, 9.0, 0.523, 0.543, 1.0, 90.0, 75.0, 89.0, 0.425, 0.0, 1610612739.0, 127.5, 113.5, 14.0, 0.553, 2.89, 20.2, 0.372, 0.76, 0.581, 9.9, 0.612, 0.621, 1.0, 90.0, 75.0, 91.0, 0.575, 1.0, 2
1610612758.0, 131.6, 112.2, 19.4, 0.554, 3.44, 22.0, 0.318, 0.732, 0.518, 9.2, 0.638, 0.638, 1.0, 98.0, 81.67, 98.0, 0.591, 0.0, 1610612739.0, 112.2, 131.6, -19.4, 0.465, 1.11, 15.7, 0.268, 0.682, 0.482, 18.4, 0.593, 0.615, 1.0, 98.0, 81.67, 98.0, 0.409, 1.0, 1
1610612744.0, 135.8, 109.4, 26.4, 0.644, 3.22, 21.7, 0.25, 0.736, 0.527, 9.5, 0.635, 0.675, 1.0, 95.5, 79.58, 95.0, 0.638, 0.0, 1610612739.0, 109.4, 135.8, -26.4, 0.436, 1.7, 13.5, 0.264, 0.75, 0.473, 10.4, 0.5, 0.53, 1.0, 95.5, 79.58, 96.0, 0.362, 1.0, 1
1610612739.0, 105.3, 104.3, 1.0, 0.395, 1.5, 12.3, 0.32, 0.672, 0.518, 10.6, 0.455, 0.511, 1.0, 93.5, 77.92, 94.0, 0.578, 0.0, 1610612751.0, 104.3, 105.3, -1.0, 0.436, 2.13, 13.0, 0.328, 0.68, 0.482, 8.6, 0.444, 0.457, 1.0, 93.5, 77.92, 93.0, 0.422, 1.0, 1
1610612761.0, 112.8, 100.0, 12.8, 0.385, 1.25, 12.7, 0.209, 0.679, 0.475, 12.8, 0.531, 0.582, 1.0, 94.5, 78.75, 94.0, 0.598, 0.0, 1610612739.0, 100.0, 112.8, -12.8, 0.412, 1.17, 11.2, 0.321, 0.791, 0.525, 12.6, 0.415, 0.48, 1.0, 94.5, 78.75, 95.0, 0.402, 1.0, 1
1610612760.0, 103.1, 85.6, 17.5, 0.61, 1.92, 19.1, 0.213, 0.789, 0.529, 13.4, 0.512, 0.54, 1.0, 97.0, 80.83, 97.0, 0.651, 0.0, 1610612739.0, 85.6, 103.1, -17.5, 0.571, 1.43, 15.8, 0.211, 0.787, 0.471, 14.4, 0.444, 0.446, 1.0, 97.0, 80.83, 97.0, 0.349, 1.0, 1
1610612750.0, 108.5, 102.2, 6.4, 0.45, 2.0, 14.8, 0.261, 0.7, 0.49, 9.6, 0.512, 0.54, 1.0, 93.5, 77.92, 94.0, 0.546, 0.0, 1610612739.0, 102.2, 108.5, -6.4, 0.667, 1.41, 18.0, 0.3, 0.739, 0.51, 18.3, 0.477, 0.515, 1.0, 93.5, 77.92, 93.0, 0.454, 1.0, 1
1610612745.0, 116.1, 127.2, -11.0, 0.486, 1.13, 15.0, 0.256, 0.49, 0.383, 17.2, 0.601, 0.626, 1.0, 92.5, 77.08, 93.0, 0.462, 0.0, 1610612739.0, 127.2, 116.1, 11.0, 0.341, 1.07, 11.4, 0.51, 0.744, 0.617, 15.2, 0.528, 0.569, 1.0, 92.5, 77.08, 92.0, 0.538, 1.0, 2
1610612755.0, 120.4, 130.1, -9.7, 0.675, 2.7, 21.9, 0.162, 0.609, 0.41, 10.8, 0.613, 0.648, 1.0, 93.0, 77.5, 93.0, 0.514, 0.0, 1610612739.0, 130.1, 120.4, 9.7, 0.327, 1.78, 12.8, 0.391, 0.838, 0.59, 9.7, 0.586, 0.605, 1.0, 93.0, 77.5, 93.0, 0.486, 1.0, 2
1610612747.0, 114.7, 109.4, 5.4, 0.575, 1.53, 17.9, 0.262, 0.734, 0.547, 15.8, 0.571, 0.603, 1.0, 95.5, 79.58, 95.0, 0.579, 0.0, 1610612739.0, 109.4, 114.7, -5.4, 0.462, 6.0, 13.9, 0.266, 0.738, 0.453, 3.1, 0.446, 0.483, 1.0, 95.5, 79.58, 96.0, 0.421, 1.0, 1
1610612765.0, 120.2, 109.7, 10.5, 0.634, 2.17, 19.2, 0.354, 0.755, 0.557, 12.8, 0.534, 0.58, 1.0, 93.5, 77.92, 94.0, 0.585, 0.0, 1610612739.0, 109.7, 120.2, -10.5, 0.457, 1.6, 13.3, 0.245, 0.646, 0.443, 10.8, 0.494, 0.543, 1.0, 93.5, 77.92, 93.0, 0.415, 1.0, 1
1610612764.0, 114.4, 91.3, 23.1, 0.682, 1.67, 19.8, 0.34, 0.717, 0.515, 17.3, 0.549, 0.575, 1.0, 104.0, 86.67, 104.0, 0.605, 0.0, 1610612739.0, 91.3, 114.4, -23.1, 0.629, 0.92, 16.1, 0.283, 0.66, 0.485, 23.1, 0.481, 0.524, 1.0, 104.0, 86.67, 104.0, 0.395, 1.0, 1
1610612739.0, 115.3, 91.8, 23.6, 0.511, 1.15, 17.3, 0.357, 0.754, 0.598, 20.4, 0.606, 0.626, 1.0, 97.5, 81.25, 98.0, 0.619, 0.0, 1610612766.0, 91.8, 115.3, -23.6, 0.667, 2.44, 16.4, 0.246, 0.643, 0.402, 9.3, 0.389, 0.431, 1.0, 97.5, 81.25, 97.0, 0.381, 1.0, 1
1610612739.0, 101.0, 103.1, -2.1, 0.385, 1.25, 11.9, 0.327, 0.851, 0.569, 12.4, 0.473, 0.495, 1.0, 96.5, 80.42, 97.0, 0.486, 0.0, 1610612741.0, 103.1, 101.0, 2.1, 0.513, 1.82, 16.4, 0.149, 0.673, 0.431, 11.5, 0.518, 0.543, 1.0, 96.5, 80.42, 96.0, 0.514, 1.0, 2
1610612760.0, 96.9, 87.8, 9.2, 0.286, 0.83, 8.5, 0.212, 0.724, 0.482, 12.2, 0.458, 0.498, 1.0, 98.0, 81.67, 98.0, 0.592, 0.0, 1610612739.0, 87.8, 96.9, -9.2, 0.515, 0.85, 12.9, 0.276, 0.788, 0.518, 20.4, 0.421, 0.454, 1.0, 98.0, 81.67, 98.0, 0.408, 1.0, 1
1610612753.0, 106.3, 103.1, 3.2, 0.564, 1.47, 16.8, 0.28, 0.78, 0.505, 15.6, 0.511, 0.545, 1.0, 96.5, 80.42, 96.0, 0.507, 0.0, 1610612739.0, 103.1, 106.3, -3.2, 0.488, 1.11, 16.2, 0.22, 0.72, 0.495, 18.6, 0.575, 0.586, 1.0, 96.5, 80.42, 97.0, 0.493, 1.0, 1
1610612739.0, 95.9, 128.6, -32.7, 0.629, 1.47, 17.7, 0.13, 0.641, 0.365, 15.3, 0.494, 0.537, 1.0, 98.0, 81.67, 98.0, 0.342, 0.0, 1610612766.0, 128.6, 95.9, 32.7, 0.558, 1.93, 20.6, 0.359, 0.87, 0.635, 15.3, 0.626, 0.651, 1.0, 98.0, 81.67, 98.0, 0.658, 1.0, 2
1610612743.0, 123.6, 102.2, 21.3, 0.537, 1.83, 17.2, 0.422, 0.653, 0.543, 13.5, 0.541, 0.584, 1.0, 89.0, 74.17, 89.0, 0.616, 0.0, 1610612739.0, 102.2, 123.6, -21.3, 0.529, 1.29, 14.6, 0.347, 0.578, 0.457, 15.7, 0.44, 0.498, 1.0, 89.0, 74.17, 89.0, 0.384, 1.0, 1
1610612754.0, 126.6, 115.1, 11.5, 0.583, 1.87, 21.8, 0.258, 0.565, 0.442, 16.0, 0.682, 0.696, 1.0, 93.5, 77.92, 94.0, 0.59, 0.0, 1610612739.0, 115.1, 126.6, -11.5, 0.525, 1.17, 15.6, 0.435, 0.742, 0.558, 19.4, 0.506, 0.559, 1.0, 93.5, 77.92, 93.0, 0.41, 1.0, 1
1610612765.0, 113.4, 107.3, 6.1, 0.512, 1.05, 15.9, 0.415, 0.816, 0.633, 20.6, 0.596, 0.606, 1.0, 96.5, 80.42, 97.0, 0.543, 0.0, 1610612739.0, 107.3, 113.4, -6.1, 0.439, 2.0, 14.7, 0.184, 0.585, 0.367, 9.4, 0.506, 0.539, 1.0, 96.5, 80.42, 96.0, 0.457, 1.0, 1
1610612739.0, 87.8, 105.2, -17.4, 0.529, 1.2, 13.9, 0.309, 0.765, 0.528, 15.3, 0.399, 0.448, 1.0, 97.5, 81.25, 98.0, 0.415, 0.0, 1610612751.0, 105.2, 87.8, 17.4, 0.605, 1.64, 17.6, 0.235, 0.691, 0.472, 14.4, 0.517, 0.545, 1.0, 97.5, 81.25, 97.0, 0.585, 1.0, 2
1610612750.0, 122.4, 115.0, 7.5, 0.636, 2.0, 19.4, 0.289, 0.686, 0.5, 13.1, 0.563, 0.64, 1.0, 107.0, 89.17, 107.0, 0.556, 0.0, 1610612739.0, 115.0, 122.4, -7.5, 0.578, 1.86, 17.8, 0.314, 0.711, 0.5, 13.1, 0.527, 0.582, 1.0, 107.0, 89.17, 107.0, 0.444, 1.0, 1
1610612761.0, 116.0, 104.0, 12.0, 0.467, 2.1, 15.9, 0.212, 0.638, 0.436, 10.0, 0.565, 0.575, 1.0, 100.0, 83.33, 100.0, 0.585, 0.0, 1610612739.0, 104.0, 116.0, -12.0, 0.5, 1.06, 12.6, 0.362, 0.788, 0.564, 16.0, 0.441, 0.509, 1.0, 100.0, 83.33, 100.0, 0.415, 1.0, 1
1610612740.0, 116.3, 110.4, 6.0, 0.609, 4.0, 18.4, 0.302, 0.771, 0.505, 6.7, 0.476, 0.516, 1.0, 105.0, 87.5, 104.0, 0.49, 0.0, 1610612746.0, 110.4, 116.3, -6.0, 0.829, 2.0, 23.0, 0.229, 0.698, 0.495, 16.0, 0.581, 0.606, 1.0, 105.0, 87.5, 106.0, 0.51, 1.0, 1
1610612740.0, 102.9, 105.8, -2.9, 0.55, 1.29, 16.1, 0.265, 0.684, 0.491, 16.5, 0.489, 0.543, 1.0, 103.5, 86.25, 103.0, 0.508, 0.0, 1610612750.0, 105.8, 102.9, 2.9, 0.575, 1.53, 16.2, 0.316, 0.735, 0.509, 14.4, 0.489, 0.531, 1.0, 103.5, 86.25, 104.0, 0.492, 1.0, 2
1610612740.0, 118.8, 97.9, 20.8, 0.614, 1.93, 20.3, 0.195, 0.8, 0.512, 14.6, 0.595, 0.621, 1.0, 96.5, 80.42, 96.0, 0.603, 0.0, 1610612763.0, 97.9, 118.8, -20.8, 0.8, 1.56, 21.2, 0.2, 0.805, 0.488, 18.6, 0.513, 0.553, 1.0, 96.5, 80.42, 97.0, 0.397, 1.0, 1
1610612740.0, 124.7, 127.3, -2.5, 0.413, 1.58, 14.6, 0.283, 0.673, 0.484, 12.4, 0.586, 0.612, 1.0, 98.0, 81.67, 97.0, 0.475, 0.0, 1610612751.0, 127.3, 124.7, 2.5, 0.574, 2.7, 19.4, 0.327, 0.717, 0.516, 10.1, 0.591, 0.616, 1.0, 98.0, 81.67, 99.0, 0.525, 1.0, 2
1610612740.0, 125.5, 116.3, 9.2, 0.622, 1.87, 20.1, 0.326, 0.717, 0.542, 15.3, 0.598, 0.639, 1.0, 98.0, 81.67, 98.0, 0.504, 0.0, 1610612750.0, 116.3, 125.5, -9.2, 0.674, 4.14, 20.8, 0.283, 0.674, 0.458, 7.1, 0.511, 0.553, 1.0, 98.0, 81.67, 98.0, 0.496, 1.0, 1
1610612740.0, 106.1, 111.3, -5.2, 0.61, 1.67, 17.9, 0.333, 0.792, 0.549, 15.3, 0.495, 0.523, 1.0, 97.5, 81.25, 98.0, 0.483, 0.0, 1610612745.0, 111.3, 106.1, 5.2, 0.6, 1.75, 16.6, 0.208, 0.667, 0.451, 12.4, 0.531, 0.579, 1.0, 97.5, 81.25, 97.0, 0.517, 1.0, 2
1610612740.0, 122.6, 119.1, 3.4, 0.5, 2.0, 15.6, 0.473, 0.674, 0.564, 11.8, 0.479, 0.528, 1.0, 93.5, 77.92, 93.0, 0.507, 0.0, 1610612742.0, 119.1, 122.6, -3.4, 0.514, 1.19, 14.9, 0.326, 0.527, 0.436, 17.0, 0.571, 0.605, 1.0, 93.5, 77.92, 94.0, 0.493, 1.0, 1
1610612740.0, 116.7, 119.6, -2.9, 0.595, 2.5, 18.1, 0.235, 0.756, 0.479, 9.8, 0.533, 0.577, 1.0, 102.0, 85.0, 102.0, 0.453, 0.0, 1610612742.0, 119.6, 116.7, 2.9, 0.59, 1.92, 17.3, 0.244, 0.765, 0.521, 11.8, 0.556, 0.624, 1.0, 102.0, 85.0, 102.0, 0.547, 1.0, 2
1610612758.0, 111.9, 108.3, 3.6, 0.619, 2.89, 17.4, 0.262, 0.755, 0.483, 8.3, 0.49, 0.533, 1.0, 108.5, 90.42, 109.0, 0.494, 0.0, 1610612740.0, 108.3, 111.9, -3.6, 0.591, 2.0, 17.9, 0.245, 0.738, 0.517, 12.0, 0.5, 0.55, 1.0, 108.5, 90.42, 108.0, 0.506, 1.0, 1
1610612740.0, 97.2, 104.7, -7.5, 0.614, 2.08, 18.1, 0.274, 0.784, 0.504, 12.1, 0.471, 0.477, 1.0, 107.0, 89.17, 107.0, 0.443, 0.0, 1610612747.0, 104.7, 97.2, 7.5, 0.651, 2.15, 19.4, 0.216, 0.726, 0.496, 12.1, 0.511, 0.544, 1.0, 107.0, 89.17, 107.0, 0.557, 1.0, 2
1610612740.0, 110.6, 118.3, -7.7, 0.651, 1.87, 19.8, 0.22, 0.773, 0.479, 14.4, 0.571, 0.583, 1.0, 104.0, 86.67, 104.0, 0.442, 0.0, 1610612749.0, 118.3, 110.6, 7.7, 0.605, 1.86, 18.8, 0.227, 0.78, 0.521, 13.5, 0.582, 0.626, 1.0, 104.0, 86.67, 104.0, 0.558, 1.0, 2
1610612740.0, 103.2, 110.9, -7.6, 0.743, 2.36, 19.9, 0.288, 0.491, 0.394, 11.8, 0.483, 0.513, 1.0, 92.5, 77.08, 93.0, 0.509, 0.0, 1610612748.0, 110.9, 103.2, 7.6, 0.579, 1.16, 15.5, 0.509, 0.712, 0.606, 20.7, 0.473, 0.504, 1.0, 92.5, 77.08, 92.0, 0.491, 1.0, 2
