TEAM_ID, FGA ,FG_PCT, FG3A, FG3_PCT, FTA, FT_PCT, OREB, DREB, AST, STL, BLK, TO, PF, PTS, HOME, TEAM_ID_O, FGA_O, FG_PCT_O, FG3A_O, FG3_PCT_O, FTA_O, FT_PCT_O, OREB_O, DREB_O, AST_O ,STL_O, BLK_O, TO_O, PF_O, PTS_O, HOME_O, LABEL
1610612754.0, 88.0, 0.511, 26.0, 0.269, 15.0, 0.733, 8.0, 29.0, 23.0, 11.0, 7.0, 16.0, 20.0, 108.0, 0.0, 1610612738.0, 79.0, 0.506, 23.0, 0.391, 24.0, 0.75, 6.0, 34.0, 21.0, 13.0, 7.0, 18.0, 17.0, 107.0, 1.0, 1
1610612738.0, 98.0, 0.378, 27.0, 0.296, 19.0, 0.684, 20.0, 27.0, 23.0, 6.0, 5.0, 15.0, 27.0, 95.0, 0.0, 1610612751.0, 76.0, 0.539, 29.0, 0.517, 31.0, 0.839, 9.0, 34.0, 21.0, 5.0, 10.0, 15.0, 22.0, 123.0, 1.0, 2
1610612749.0, 90.0, 0.511, 35.0, 0.4, 18.0, 0.833, 11.0, 41.0, 19.0, 4.0, 6.0, 16.0, 20.0, 121.0, 0.0, 1610612738.0, 101.0, 0.475, 40.0, 0.45, 11.0, 0.727, 10.0, 27.0, 23.0, 8.0, 6.0, 6.0, 17.0, 122.0, 1.0, 2
1610612764.0, 89.0, 0.461, 25.0, 0.28, 37.0, 0.838, 12.0, 35.0, 23.0, 9.0, 6.0, 10.0, 19.0, 120.0, 0.0, 1610612739.0, 84.0, 0.464, 36.0, 0.278, 21.0, 0.81, 7.0, 37.0, 24.0, 4.0, 3.0, 17.0, 21.0, 105.0, 1.0, 1
1610612764.0, 89.0, 0.483, 31.0, 0.387, 26.0, 0.808, 10.0, 26.0, 25.0, 11.0, 6.0, 10.0, 21.0, 119.0, 0.0, 1610612739.0, 78.0, 0.513, 27.0, 0.37, 25.0, 0.8, 10.0, 27.0, 28.0, 5.0, 4.0, 19.0, 25.0, 110.0, 1.0, 1
1610612761.0, 95.0, 0.389, 46.0, 0.326, 19.0, 0.842, 9.0, 28.0, 19.0, 13.0, 3.0, 14.0, 26.0, 105.0, 0.0, 1610612739.0, 77.0, 0.506, 33.0, 0.515, 28.0, 0.75, 7.0, 47.0, 29.0, 8.0, 4.0, 26.0, 19.0, 116.0, 1.0, 2
1610612759.0, 88.0, 0.466, 18.0, 0.389, 33.0, 0.818, 17.0, 34.0, 19.0, 5.0, 4.0, 13.0, 25.0, 116.0, 0.0, 1610612739.0, 89.0, 0.438, 27.0, 0.259, 32.0, 0.781, 15.0, 32.0, 19.0, 8.0, 4.0, 10.0, 21.0, 110.0, 1.0, 1
1610612748.0, 85.0, 0.494, 27.0, 0.37, 21.0, 0.905, 16.0, 32.0, 30.0, 11.0, 5.0, 13.0, 18.0, 113.0, 0.0, 1610612739.0, 86.0, 0.453, 35.0, 0.286, 14.0, 0.714, 15.0, 27.0, 23.0, 7.0, 6.0, 14.0, 19.0, 98.0, 1.0, 1
1610612740.0, 101.0, 0.465, 24.0, 0.25, 19.0, 0.842, 19.0, 51.0, 25.0, 2.0, 7.0, 13.0, 18.0, 116.0, 0.0, 1610612739.0, 88.0, 0.341, 32.0, 0.219, 20.0, 0.75, 5.0, 28.0, 13.0, 8.0, 9.0, 6.0, 18.0, 82.0, 1.0, 1
1610612754.0, 83.0, 0.566, 25.0, 0.32, 16.0, 0.75, 4.0, 23.0, 27.0, 18.0, 8.0, 11.0, 16.0, 114.0, 0.0, 1610612739.0, 83.0, 0.518, 28.0, 0.393, 15.0, 0.933, 11.0, 32.0, 29.0, 8.0, 1.0, 25.0, 18.0, 111.0, 1.0, 1
1610612745.0, 76.0, 0.408, 31.0, 0.323, 24.0, 0.75, 4.0, 26.0, 13.0, 13.0, 4.0, 14.0, 18.0, 90.0, 0.0, 1610612739.0, 73.0, 0.493, 30.0, 0.333, 24.0, 0.792, 6.0, 42.0, 23.0, 7.0, 6.0, 19.0, 18.0, 101.0, 1.0, 2
1610612755.0, 83.0, 0.458, 28.0, 0.357, 35.0, 0.657, 8.0, 38.0, 25.0, 9.0, 10.0, 19.0, 26.0, 109.0, 0.0, 1610612739.0, 97.0, 0.423, 24.0, 0.333, 29.0, 0.759, 13.0, 39.0, 24.0, 12.0, 3.0, 16.0, 26.0, 112.0, 1.0, 2
1610612745.0, 90.0, 0.4, 33.0, 0.303, 17.0, 0.824, 9.0, 24.0, 18.0, 8.0, 8.0, 7.0, 15.0, 96.0, 0.0, 1610612739.0, 85.0, 0.506, 36.0, 0.444, 15.0, 0.667, 11.0, 44.0, 24.0, 4.0, 10.0, 16.0, 20.0, 112.0, 1.0, 2
1610612760.0, 79.0, 0.544, 28.0, 0.464, 24.0, 0.75, 5.0, 32.0, 22.0, 9.0, 3.0, 14.0, 18.0, 117.0, 0.0, 1610612739.0, 84.0, 0.464, 35.0, 0.229, 20.0, 0.75, 14.0, 28.0, 22.0, 9.0, 4.0, 15.0, 17.0, 101.0, 1.0, 1
1610612743.0, 80.0, 0.575, 31.0, 0.484, 17.0, 0.765, 6.0, 31.0, 24.0, 9.0, 2.0, 15.0, 17.0, 120.0, 0.0, 1610612739.0, 83.0, 0.47, 31.0, 0.387, 21.0, 0.619, 13.0, 21.0, 30.0, 8.0, 4.0, 18.0, 15.0, 103.0, 1.0, 1
1610612744.0, 88.0, 0.523, 37.0, 0.459, 21.0, 0.952, 5.0, 34.0, 34.0, 9.0, 10.0, 14.0, 23.0, 129.0, 0.0, 1610612739.0, 95.0, 0.389, 30.0, 0.267, 20.0, 0.8, 15.0, 34.0, 19.0, 10.0, 3.0, 17.0, 24.0, 98.0, 1.0, 1
1610612746.0, 88.0, 0.477, 30.0, 0.433, 36.0, 0.861, 12.0, 35.0, 31.0, 8.0, 5.0, 10.0, 21.0, 128.0, 0.0, 1610612739.0, 93.0, 0.462, 25.0, 0.28, 25.0, 0.72, 11.0, 29.0, 25.0, 4.0, 4.0, 15.0, 27.0, 111.0, 1.0, 1
1610612757.0, 83.0, 0.518, 35.0, 0.371, 33.0, 0.909, 9.0, 36.0, 16.0, 3.0, 4.0, 14.0, 29.0, 129.0, 0.0, 1610612739.0, 87.0, 0.437, 23.0, 0.348, 37.0, 0.703, 10.0, 31.0, 20.0, 6.0, 3.0, 11.0, 21.0, 110.0, 1.0, 1
1610612743.0, 85.0, 0.6, 36.0, 0.444, 21.0, 0.714, 4.0, 35.0, 31.0, 12.0, 9.0, 11.0, 18.0, 133.0, 0.0, 1610612739.0, 94.0, 0.383, 37.0, 0.216, 20.0, 0.75, 18.0, 31.0, 25.0, 7.0, 7.0, 17.0, 18.0, 95.0, 1.0, 1
1610612756.0, 90.0, 0.522, 24.0, 0.458, 19.0, 0.737, 14.0, 27.0, 29.0, 7.0, 6.0, 10.0, 20.0, 119.0, 0.0, 1610612739.0, 86.0, 0.512, 24.0, 0.333, 25.0, 0.68, 9.0, 30.0, 23.0, 5.0, 5.0, 10.0, 20.0, 113.0, 1.0, 1
1610612749.0, 86.0, 0.547, 34.0, 0.471, 23.0, 0.609, 6.0, 37.0, 25.0, 10.0, 2.0, 8.0, 20.0, 124.0, 0.0, 1610612739.0, 86.0, 0.453, 28.0, 0.214, 21.0, 0.714, 8.0, 32.0, 21.0, 4.0, 1.0, 13.0, 19.0, 99.0, 1.0, 1
1610612749.0, 97.0, 0.515, 22.0, 0.318, 22.0, 0.727, 13.0, 41.0, 28.0, 6.0, 7.0, 11.0, 18.0, 123.0, 0.0, 1610612739.0, 92.0, 0.446, 32.0, 0.344, 16.0, 0.75, 6.0, 30.0, 23.0, 7.0, 9.0, 11.0, 19.0, 105.0, 1.0, 1
1610612746.0, 79.0, 0.557, 34.0, 0.588, 17.0, 0.765, 8.0, 38.0, 22.0, 4.0, 6.0, 14.0, 20.0, 121.0, 0.0, 1610612739.0, 92.0, 0.446, 10.0, 0.4, 17.0, 0.765, 11.0, 26.0, 21.0, 8.0, 6.0, 8.0, 14.0, 99.0, 1.0, 1
1610612750.0, 102.0, 0.392, 38.0, 0.289, 11.0, 0.636, 15.0, 30.0, 20.0, 4.0, 1.0, 8.0, 21.0, 98.0, 0.0, 1610612739.0, 84.0, 0.417, 22.0, 0.318, 31.0, 0.742, 15.0, 37.0, 26.0, 4.0, 12.0, 13.0, 12.0, 100.0, 1.0, 2
1610612750.0, 91.0, 0.451, 40.0, 0.4, 15.0, 0.733, 7.0, 27.0, 24.0, 10.0, 11.0, 8.0, 25.0, 109.0, 0.0, 1610612739.0, 84.0, 0.488, 16.0, 0.25, 23.0, 0.783, 10.0, 45.0, 20.0, 3.0, 3.0, 19.0, 14.0, 104.0, 1.0, 1
1610612752.0, 80.0, 0.487, 27.0, 0.37, 16.0, 0.875, 8.0, 33.0, 20.0, 8.0, 6.0, 13.0, 24.0, 102.0, 0.0, 1610612739.0, 84.0, 0.345, 26.0, 0.308, 18.0, 0.833, 14.0, 29.0, 15.0, 8.0, 5.0, 14.0, 20.0, 81.0, 1.0, 1
1610612765.0, 82.0, 0.451, 27.0, 0.407, 29.0, 0.759, 13.0, 27.0, 29.0, 7.0, 5.0, 22.0, 21.0, 107.0, 0.0, 1610612739.0, 87.0, 0.54, 21.0, 0.524, 23.0, 0.739, 8.0, 29.0, 24.0, 14.0, 7.0, 16.0, 22.0, 122.0, 1.0, 2
1610612747.0, 87.0, 0.483, 32.0, 0.313, 28.0, 0.75, 15.0, 25.0, 21.0, 7.0, 7.0, 13.0, 23.0, 115.0, 0.0, 1610612739.0, 86.0, 0.465, 21.0, 0.429, 22.0, 0.864, 15.0, 29.0, 19.0, 8.0, 3.0, 17.0, 25.0, 108.0, 1.0, 1
1610612739.0, 87.0, 0.517, 25.0, 0.32, 32.0, 0.844, 13.0, 37.0, 24.0, 7.0, 3.0, 12.0, 18.0, 125.0, 0.0, 1610612751.0, 87.0, 0.483, 43.0, 0.326, 17.0, 0.882, 6.0, 23.0, 23.0, 5.0, 8.0, 11.0, 25.0, 113.0, 1.0, 1
1610612739.0, 109.0, 0.514, 40.0, 0.5, 21.0, 0.714, 12.0, 38.0, 29.0, 10.0, 6.0, 14.0, 21.0, 147.0, 0.0, 1610612751.0, 106.0, 0.453, 41.0, 0.366, 27.0, 0.889, 13.0, 39.0, 30.0, 8.0, 11.0, 16.0, 24.0, 135.0, 1.0, 1
1610612752.0, 82.0, 0.488, 25.0, 0.36, 16.0, 0.875, 7.0, 32.0, 20.0, 9.0, 10.0, 12.0, 21.0, 103.0, 0.0, 1610612739.0, 79.0, 0.456, 27.0, 0.333, 34.0, 0.735, 14.0, 34.0, 26.0, 9.0, 6.0, 15.0, 18.0, 106.0, 1.0, 2
1610612762.0, 84.0, 0.5, 45.0, 0.533, 12.0, 0.75, 10.0, 38.0, 26.0, 8.0, 8.0, 16.0, 16.0, 117.0, 0.0, 1610612739.0, 90.0, 0.389, 31.0, 0.258, 14.0, 0.643, 12.0, 28.0, 23.0, 7.0, 4.0, 12.0, 13.0, 87.0, 1.0, 1
1610612763.0, 78.0, 0.513, 20.0, 0.25, 21.0, 0.762, 7.0, 33.0, 32.0, 10.0, 6.0, 15.0, 17.0, 101.0, 0.0, 1610612739.0, 82.0, 0.451, 26.0, 0.423, 14.0, 0.429, 10.0, 30.0, 20.0, 11.0, 7.0, 17.0, 21.0, 91.0, 1.0, 1
1610612749.0, 84.0, 0.44, 36.0, 0.333, 18.0, 0.778, 11.0, 34.0, 25.0, 11.0, 4.0, 15.0, 14.0, 100.0, 0.0, 1610612739.0, 87.0, 0.414, 26.0, 0.269, 16.0, 0.688, 14.0, 33.0, 16.0, 6.0, 4.0, 15.0, 18.0, 90.0, 1.0, 1
1610612763.0, 83.0, 0.434, 31.0, 0.355, 8.0, 0.875, 11.0, 37.0, 27.0, 13.0, 6.0, 18.0, 17.0, 90.0, 0.0, 1610612739.0, 79.0, 0.456, 30.0, 0.433, 16.0, 0.563, 7.0, 30.0, 24.0, 11.0, 3.0, 15.0, 14.0, 94.0, 1.0, 2
1610612753.0, 81.0, 0.494, 29.0, 0.414, 18.0, 0.722, 8.0, 35.0, 20.0, 4.0, 4.0, 15.0, 22.0, 105.0, 0.0, 1610612739.0, 85.0, 0.424, 26.0, 0.154, 26.0, 0.692, 13.0, 32.0, 24.0, 9.0, 4.0, 10.0, 19.0, 94.0, 1.0, 1
1610612753.0, 88.0, 0.432, 34.0, 0.441, 13.0, 0.923, 18.0, 36.0, 22.0, 9.0, 7.0, 19.0, 15.0, 103.0, 0.0, 1610612739.0, 85.0, 0.388, 28.0, 0.357, 12.0, 0.583, 9.0, 26.0, 20.0, 12.0, 4.0, 14.0, 14.0, 83.0, 1.0, 1
1610612754.0, 87.0, 0.483, 35.0, 0.457, 24.0, 0.792, 9.0, 35.0, 28.0, 12.0, 1.0, 14.0, 22.0, 119.0, 0.0, 1610612739.0, 82.0, 0.451, 23.0, 0.522, 24.0, 0.542, 11.0, 32.0, 22.0, 5.0, 6.0, 18.0, 22.0, 99.0, 1.0, 1
1610612752.0, 79.0, 0.43, 25.0, 0.56, 21.0, 0.619, 14.0, 41.0, 23.0, 9.0, 6.0, 25.0, 21.0, 95.0, 0.0, 1610612739.0, 88.0, 0.364, 32.0, 0.219, 22.0, 0.682, 14.0, 29.0, 22.0, 13.0, 10.0, 13.0, 17.0, 86.0, 1.0, 1
1610612755.0, 79.0, 0.418, 37.0, 0.324, 22.0, 0.727, 8.0, 31.0, 24.0, 9.0, 5.0, 21.0, 19.0, 94.0, 0.0, 1610612739.0, 91.0, 0.527, 23.0, 0.391, 16.0, 0.813, 11.0, 34.0, 31.0, 13.0, 6.0, 16.0, 22.0, 118.0, 1.0, 2
1610612765.0, 98.0, 0.408, 45.0, 0.356, 32.0, 0.719, 10.0, 47.0, 24.0, 9.0, 5.0, 22.0, 20.0, 119.0, 0.0, 1610612739.0, 99.0, 0.485, 30.0, 0.433, 30.0, 0.633, 7.0, 44.0, 29.0, 13.0, 4.0, 18.0, 24.0, 128.0, 1.0, 2
1610612739.0, 87.0, 0.529, 30.0, 0.467, 20.0, 0.75, 10.0, 40.0, 34.0, 12.0, 3.0, 18.0, 22.0, 121.0, 0.0, 1610612766.0, 90.0, 0.5, 44.0, 0.364, 15.0, 0.533, 8.0, 24.0, 29.0, 10.0, 4.0, 15.0, 17.0, 114.0, 1.0, 1
1610612740.0, 87.0, 0.414, 28.0, 0.25, 38.0, 0.737, 11.0, 33.0, 18.0, 5.0, 2.0, 12.0, 18.0, 107.0, 0.0, 1610612742.0, 96.0, 0.49, 45.0, 0.333, 20.0, 0.8, 9.0, 39.0, 23.0, 4.0, 2.0, 8.0, 27.0, 125.0, 1.0, 2
1610612759.0, 85.0, 0.435, 31.0, 0.29, 32.0, 0.844, 9.0, 37.0, 22.0, 9.0, 8.0, 17.0, 23.0, 110.0, 0.0, 1610612740.0, 87.0, 0.471, 22.0, 0.409, 32.0, 0.531, 10.0, 38.0, 20.0, 12.0, 1.0, 19.0, 24.0, 108.0, 1.0, 1
1610612740.0, 85.0, 0.482, 28.0, 0.286, 30.0, 0.767, 14.0, 31.0, 26.0, 8.0, 7.0, 16.0, 12.0, 113.0, 0.0, 1610612743.0, 88.0, 0.5, 34.0, 0.353, 10.0, 0.8, 10.0, 27.0, 30.0, 9.0, 5.0, 15.0, 28.0, 108.0, 1.0, 1
1610612757.0, 87.0, 0.379, 43.0, 0.326, 25.0, 0.84, 14.0, 36.0, 11.0, 8.0, 8.0, 13.0, 19.0, 101.0, 0.0, 1610612740.0, 83.0, 0.398, 37.0, 0.27, 25.0, 0.68, 10.0, 34.0, 24.0, 6.0, 5.0, 12.0, 19.0, 93.0, 1.0, 1
1610612757.0, 73.0, 0.521, 43.0, 0.419, 31.0, 1.0, 4.0, 28.0, 20.0, 8.0, 8.0, 17.0, 19.0, 125.0, 0.0, 1610612740.0, 88.0, 0.523, 33.0, 0.485, 20.0, 0.8, 10.0, 31.0, 38.0, 8.0, 3.0, 16.0, 24.0, 124.0, 1.0, 1
1610612740.0, 81.0, 0.654, 26.0, 0.462, 21.0, 0.81, 4.0, 36.0, 38.0, 8.0, 1.0, 18.0, 16.0, 135.0, 0.0, 1610612746.0, 92.0, 0.457, 43.0, 0.349, 19.0, 0.842, 9.0, 23.0, 23.0, 12.0, 2.0, 12.0, 17.0, 115.0, 1.0, 1
1610612740.0, 100.0, 0.43, 32.0, 0.188, 24.0, 0.542, 19.0, 32.0, 28.0, 7.0, 6.0, 18.0, 18.0, 105.0, 0.0, 1610612750.0, 95.0, 0.537, 40.0, 0.475, 16.0, 0.875, 7.0, 31.0, 28.0, 11.0, 10.0, 11.0, 20.0, 135.0, 1.0, 2
1610612740.0, 84.0, 0.393, 43.0, 0.256, 20.0, 0.8, 15.0, 29.0, 28.0, 5.0, 3.0, 12.0, 21.0, 93.0, 0.0, 1610612748.0, 73.0, 0.493, 30.0, 0.333, 25.0, 0.84, 5.0, 36.0, 27.0, 6.0, 3.0, 10.0, 20.0, 103.0, 1.0, 2
1610612740.0, 83.0, 0.554, 22.0, 0.273, 38.0, 0.684, 7.0, 28.0, 29.0, 10.0, 6.0, 11.0, 19.0, 124.0, 0.0, 1610612741.0, 94.0, 0.511, 28.0, 0.429, 22.0, 0.909, 13.0, 32.0, 28.0, 6.0, 8.0, 14.0, 21.0, 128.0, 1.0, 2
1610612762.0, 101.0, 0.455, 43.0, 0.395, 18.0, 0.833, 11.0, 28.0, 26.0, 11.0, 7.0, 8.0, 22.0, 124.0, 0.0, 1610612740.0, 92.0, 0.565, 11.0, 0.636, 23.0, 0.783, 10.0, 43.0, 27.0, 5.0, 5.0, 13.0, 15.0, 129.0, 1.0, 2
1610612759.0, 86.0, 0.477, 32.0, 0.375, 28.0, 0.821, 8.0, 30.0, 24.0, 7.0, 5.0, 8.0, 26.0, 117.0, 0.0, 1610612740.0, 91.0, 0.44, 32.0, 0.281, 31.0, 0.806, 17.0, 35.0, 27.0, 3.0, 2.0, 10.0, 17.0, 114.0, 1.0, 1
1610612740.0, 102.0, 0.5, 39.0, 0.333, 14.0, 0.714, 12.0, 35.0, 32.0, 5.0, 4.0, 9.0, 17.0, 125.0, 0.0, 1610612749.0, 96.0, 0.542, 31.0, 0.419, 16.0, 0.75, 8.0, 34.0, 21.0, 4.0, 8.0, 9.0, 13.0, 129.0, 1.0, 2
1610612740.0, 90.0, 0.556, 23.0, 0.435, 29.0, 0.621, 12.0, 33.0, 31.0, 10.0, 6.0, 12.0, 10.0, 128.0, 0.0, 1610612765.0, 89.0, 0.528, 36.0, 0.361, 16.0, 0.688, 9.0, 29.0, 31.0, 8.0, 6.0, 13.0, 23.0, 118.0, 1.0, 1
1610612756.0, 88.0, 0.58, 39.0, 0.564, 12.0, 0.667, 4.0, 33.0, 38.0, 8.0, 4.0, 13.0, 17.0, 132.0, 0.0, 1610612740.0, 82.0, 0.512, 32.0, 0.344, 24.0, 0.792, 6.0, 31.0, 28.0, 11.0, 3.0, 13.0, 16.0, 114.0, 1.0, 1
1610612757.0, 90.0, 0.511, 41.0, 0.439, 18.0, 0.889, 7.0, 24.0, 26.0, 6.0, 7.0, 9.0, 19.0, 126.0, 0.0, 1610612740.0, 89.0, 0.483, 32.0, 0.469, 29.0, 0.793, 18.0, 33.0, 25.0, 5.0, 1.0, 11.0, 15.0, 124.0, 1.0, 1
1610612740.0, 91.0, 0.615, 38.0, 0.5, 17.0, 0.765, 11.0, 36.0, 33.0, 14.0, 4.0, 19.0, 19.0, 144.0, 0.0, 1610612763.0, 88.0, 0.477, 31.0, 0.419, 18.0, 0.889, 9.0, 23.0, 23.0, 10.0, 0.0, 19.0, 18.0, 113.0, 1.0, 1
1610612740.0, 90.0, 0.444, 35.0, 0.257, 28.0, 0.821, 18.0, 26.0, 23.0, 5.0, 2.0, 10.0, 17.0, 112.0, 0.0, 1610612765.0, 84.0, 0.536, 35.0, 0.486, 20.0, 0.8, 9.0, 28.0, 34.0, 3.0, 8.0, 11.0, 23.0, 123.0, 1.0, 2
1610612740.0, 90.0, 0.533, 37.0, 0.459, 23.0, 0.739, 9.0, 29.0, 31.0, 5.0, 3.0, 9.0, 19.0, 130.0, 0.0, 1610612742.0, 88.0, 0.58, 45.0, 0.556, 21.0, 0.762, 5.0, 32.0, 30.0, 4.0, 2.0, 6.0, 22.0, 143.0, 1.0, 2
1610612740.0, 81.0, 0.506, 36.0, 0.361, 26.0, 0.808, 9.0, 26.0, 27.0, 11.0, 1.0, 12.0, 12.0, 116.0, 0.0, 1610612741.0, 81.0, 0.593, 47.0, 0.532, 11.0, 0.727, 7.0, 28.0, 36.0, 4.0, 6.0, 16.0, 20.0, 129.0, 1.0, 2
1610612740.0, 92.0, 0.511, 31.0, 0.387, 28.0, 0.857, 15.0, 40.0, 31.0, 7.0, 6.0, 9.0, 20.0, 130.0, 0.0, 1610612745.0, 91.0, 0.418, 43.0, 0.302, 21.0, 0.571, 12.0, 25.0, 24.0, 5.0, 4.0, 12.0, 23.0, 101.0, 1.0, 1
1610612740.0, 87.0, 0.517, 33.0, 0.455, 21.0, 0.619, 8.0, 34.0, 27.0, 3.0, 9.0, 7.0, 15.0, 118.0, 0.0, 1610612763.0, 90.0, 0.444, 39.0, 0.333, 19.0, 0.842, 11.0, 34.0, 27.0, 5.0, 5.0, 9.0, 17.0, 109.0, 1.0, 1
1610612740.0, 76.0, 0.539, 25.0, 0.52, 26.0, 0.731, 11.0, 39.0, 23.0, 5.0, 6.0, 19.0, 17.0, 114.0, 0.0, 1610612754.0, 93.0, 0.441, 42.0, 0.476, 16.0, 0.688, 10.0, 27.0, 31.0, 9.0, 6.0, 10.0, 21.0, 113.0, 1.0, 1
1610612756.0, 82.0, 0.463, 35.0, 0.229, 20.0, 0.85, 11.0, 28.0, 26.0, 3.0, 6.0, 14.0, 18.0, 101.0, 0.0, 1610612740.0, 90.0, 0.511, 33.0, 0.424, 21.0, 0.81, 12.0, 32.0, 30.0, 7.0, 3.0, 7.0, 20.0, 123.0, 1.0, 2
1610612758.0, 88.0, 0.477, 43.0, 0.326, 26.0, 0.769, 13.0, 39.0, 31.0, 3.0, 8.0, 20.0, 18.0, 118.0, 0.0, 1610612740.0, 101.0, 0.396, 30.0, 0.3, 24.0, 0.833, 17.0, 29.0, 22.0, 11.0, 5.0, 10.0, 22.0, 109.0, 1.0, 1
1610612740.0, 91.0, 0.451, 41.0, 0.293, 29.0, 0.621, 10.0, 38.0, 27.0, 11.0, 7.0, 14.0, 14.0, 112.0, 0.0, 1610612745.0, 92.0, 0.489, 46.0, 0.435, 20.0, 0.8, 7.0, 38.0, 32.0, 8.0, 5.0, 14.0, 24.0, 126.0, 1.0, 2
1610612740.0, 96.0, 0.469, 48.0, 0.438, 28.0, 0.714, 12.0, 33.0, 32.0, 7.0, 3.0, 9.0, 16.0, 131.0, 0.0, 1610612749.0, 96.0, 0.5, 35.0, 0.371, 22.0, 0.773, 12.0, 37.0, 29.0, 5.0, 5.0, 12.0, 19.0, 126.0, 1.0, 1
1610612764.0, 92.0, 0.402, 38.0, 0.342, 21.0, 0.905, 11.0, 28.0, 29.0, 11.0, 2.0, 11.0, 20.0, 106.0, 0.0, 1610612740.0, 89.0, 0.517, 43.0, 0.395, 24.0, 0.625, 12.0, 38.0, 27.0, 7.0, 4.0, 14.0, 17.0, 124.0, 1.0, 2
1610612740.0, 87.0, 0.46, 33.0, 0.303, 28.0, 0.714, 10.0, 32.0, 21.0, 5.0, 4.0, 20.0, 24.0, 110.0, 0.0, 1610612750.0, 91.0, 0.429, 34.0, 0.353, 37.0, 0.811, 14.0, 36.0, 23.0, 14.0, 4.0, 11.0, 22.0, 120.0, 1.0, 2
1610612762.0, 88.0, 0.5, 39.0, 0.436, 25.0, 0.96, 8.0, 31.0, 27.0, 8.0, 8.0, 15.0, 27.0, 129.0, 0.0, 1610612740.0, 85.0, 0.494, 25.0, 0.44, 30.0, 0.767, 10.0, 31.0, 27.0, 9.0, 2.0, 17.0, 19.0, 118.0, 1.0, 1
1610612762.0, 85.0, 0.506, 47.0, 0.447, 17.0, 0.647, 11.0, 43.0, 28.0, 4.0, 7.0, 14.0, 17.0, 118.0, 0.0, 1610612740.0, 95.0, 0.453, 26.0, 0.231, 15.0, 0.667, 10.0, 28.0, 17.0, 8.0, 3.0, 8.0, 15.0, 102.0, 1.0, 1
1610612758.0, 91.0, 0.516, 39.0, 0.333, 18.0, 0.889, 8.0, 25.0, 23.0, 7.0, 7.0, 10.0, 24.0, 123.0, 0.0, 1610612740.0, 85.0, 0.529, 22.0, 0.5, 34.0, 0.794, 14.0, 34.0, 24.0, 5.0, 1.0, 13.0, 15.0, 128.0, 1.0, 2
1610612740.0, 86.0, 0.477, 29.0, 0.31, 8.0, 0.5, 10.0, 37.0, 22.0, 3.0, 5.0, 20.0, 21.0, 95.0, 0.0, 1610612747.0, 93.0, 0.419, 37.0, 0.405, 26.0, 0.731, 13.0, 31.0, 31.0, 11.0, 6.0, 6.0, 16.0, 112.0, 1.0, 2
1610612740.0, 88.0, 0.477, 28.0, 0.357, 16.0, 0.75, 12.0, 36.0, 18.0, 4.0, 4.0, 9.0, 19.0, 106.0, 0.0, 1610612746.0, 74.0, 0.473, 37.0, 0.486, 27.0, 0.852, 3.0, 33.0, 26.0, 4.0, 6.0, 10.0, 16.0, 111.0, 1.0, 2
1610612740.0, 77.0, 0.494, 38.0, 0.395, 26.0, 0.731, 10.0, 26.0, 29.0, 6.0, 4.0, 19.0, 17.0, 110.0, 0.0, 1610612766.0, 87.0, 0.471, 42.0, 0.381, 25.0, 0.8, 16.0, 29.0, 33.0, 10.0, 4.0, 14.0, 20.0, 118.0, 1.0, 2
1610612760.0, 87.0, 0.46, 46.0, 0.413, 16.0, 0.75, 4.0, 34.0, 28.0, 10.0, 5.0, 14.0, 18.0, 111.0, 0.0, 1610612740.0, 89.0, 0.494, 22.0, 0.182, 23.0, 0.783, 9.0, 43.0, 25.0, 11.0, 0.0, 15.0, 18.0, 110.0, 1.0, 1
1610612740.0, 101.0, 0.436, 27.0, 0.333, 24.0, 0.792, 16.0, 41.0, 26.0, 5.0, 4.0, 18.0, 20.0, 116.0, 0.0, 1610612754.0, 93.0, 0.484, 45.0, 0.422, 13.0, 0.692, 5.0, 37.0, 32.0, 10.0, 8.0, 14.0, 27.0, 118.0, 1.0, 2
1610612761.0, 91.0, 0.418, 48.0, 0.292, 27.0, 0.963, 10.0, 30.0, 21.0, 6.0, 4.0, 9.0, 29.0, 116.0, 0.0, 1610612740.0, 83.0, 0.422, 38.0, 0.368, 47.0, 0.766, 14.0, 36.0, 26.0, 6.0, 7.0, 12.0, 18.0, 120.0, 1.0, 2
1610612760.0, 80.0, 0.375, 48.0, 0.313, 15.0, 0.333, 7.0, 33.0, 24.0, 6.0, 3.0, 19.0, 20.0, 80.0, 0.0, 1610612740.0, 91.0, 0.484, 36.0, 0.361, 19.0, 0.632, 14.0, 44.0, 23.0, 9.0, 4.0, 13.0, 16.0, 113.0, 1.0, 2
1610612756.0, 84.0, 0.44, 47.0, 0.404, 19.0, 0.947, 12.0, 31.0, 24.0, 7.0, 4.0, 10.0, 18.0, 111.0, 0.0, 1610612740.0, 77.0, 0.481, 24.0, 0.125, 18.0, 0.5, 7.0, 34.0, 18.0, 8.0, 3.0, 16.0, 14.0, 86.0, 1.0, 1
1610612759.0, 89.0, 0.427, 36.0, 0.306, 8.0, 1.0, 4.0, 43.0, 26.0, 5.0, 10.0, 15.0, 23.0, 95.0, 0.0, 1610612740.0, 94.0, 0.383, 24.0, 0.208, 29.0, 0.724, 13.0, 43.0, 15.0, 11.0, 4.0, 8.0, 16.0, 98.0, 1.0, 2
