1610612755.0, 94.9, 110.9, -15.9, 0.541, 2.22, 15.8, 0.161, 0.646, 0.421, 9.1, 0.446, 0.481, 1.0, 100.0, 83.33, 99.0, 0.455, 0.0, 1610612737.0, 110.9, 94.9, 15.9, 0.541, 2.5, 14.4, 0.354, 0.839, 0.579, 7.9, 0.46, 0.505, 1.0, 100.0, 83.33, 101.0, 0.545, 1.0, 2
1610612766.0, 116.5, 109.4, 7.1, 0.675, 1.8, 20.8, 0.22, 0.632, 0.459, 15.5, 0.617, 0.645, 1.0, 96.5, 80.42, 97.0, 0.578, 0.0, 1610612737.0, 109.4, 116.5, -7.1, 0.735, 1.79, 17.8, 0.368, 0.78, 0.541, 14.6, 0.461, 0.518, 1.0, 96.5, 80.42, 96.0, 0.423, 1.0, 1
1610612766.0, 100.0, 92.2, 7.8, 0.688, 2.2, 16.7, 0.182, 0.726, 0.47, 9.8, 0.441, 0.512, 1.0, 102.0, 85.0, 102.0, 0.571, 0.0, 1610612737.0, 92.2, 100.0, -7.8, 0.694, 1.92, 17.6, 0.274, 0.818, 0.53, 12.7, 0.411, 0.452, 1.0, 102.0, 85.0, 102.0, 0.429, 1.0, 1
1610612752.0, 114.1, 109.1, 5.1, 0.605, 1.63, 18.8, 0.318, 0.735, 0.538, 16.2, 0.547, 0.589, 1.0, 99.0, 82.5, 99.0, 0.553, 0.0, 1610612737.0, 109.1, 114.1, -5.1, 0.6, 1.85, 17.9, 0.265, 0.682, 0.462, 13.1, 0.517, 0.556, 1.0, 99.0, 82.5, 99.0, 0.447, 1.0, 1
1610612739.0, 100.0, 93.8, 6.2, 0.5, 1.27, 14.3, 0.304, 0.643, 0.473, 15.6, 0.456, 0.487, 1.0, 96.5, 80.42, 96.0, 0.528, 0.0, 1610612737.0, 93.8, 100.0, -6.2, 0.629, 1.0, 16.0, 0.357, 0.696, 0.527, 22.7, 0.476, 0.487, 1.0, 96.5, 80.42, 97.0, 0.472, 1.0, 1
1610612751.0, 96.0, 115.2, -19.2, 0.543, 1.27, 14.6, 0.283, 0.745, 0.51, 15.0, 0.448, 0.499, 1.0, 99.5, 82.92, 100.0, 0.42, 0.0, 1610612737.0, 115.2, 96.0, 19.2, 0.558, 2.18, 17.9, 0.255, 0.717, 0.49, 11.1, 0.548, 0.575, 1.0, 99.5, 82.92, 99.0, 0.58, 1.0, 2
1610612751.0, 135.5, 129.4, 6.2, 0.556, 3.33, 20.1, 0.24, 0.582, 0.419, 8.4, 0.635, 0.658, 1.0, 108.0, 90.0, 107.0, 0.507, 0.0, 1610612737.0, 129.4, 135.5, -6.2, 0.574, 2.25, 17.6, 0.418, 0.76, 0.581, 11.0, 0.566, 0.616, 1.0, 108.0, 90.0, 109.0, 0.493, 1.0, 1
1610612765.0, 120.0, 126.7, -6.7, 0.558, 3.0, 17.1, 0.298, 0.75, 0.495, 8.0, 0.505, 0.553, 1.0, 100.5, 83.75, 100.0, 0.445, 0.0, 1610612737.0, 126.7, 120.0, 6.7, 0.75, 2.31, 21.6, 0.25, 0.702, 0.505, 12.9, 0.61, 0.666, 1.0, 100.5, 83.75, 101.0, 0.555, 1.0, 2
1610612763.0, 106.7, 116.2, -9.5, 0.541, 2.0, 14.7, 0.241, 0.691, 0.46, 9.5, 0.468, 0.53, 1.0, 105.0, 87.5, 105.0, 0.439, 0.0, 1610612737.0, 116.2, 106.7, 9.5, 0.605, 1.53, 16.0, 0.309, 0.759, 0.54, 14.3, 0.5, 0.577, 1.0, 105.0, 87.5, 105.0, 0.561, 1.0, 2
1610612741.0, 97.2, 117.0, -19.8, 0.556, 1.18, 14.7, 0.25, 0.769, 0.473, 15.9, 0.46, 0.524, 1.0, 106.5, 88.75, 107.0, 0.419, 0.0, 1610612737.0, 117.0, 97.2, 19.8, 0.558, 1.04, 17.2, 0.231, 0.75, 0.527, 21.7, 0.625, 0.668, 1.0, 106.5, 88.75, 106.0, 0.581, 1.0, 2
1610612748.0, 128.7, 124.0, 4.7, 0.638, 2.73, 22.6, 0.139, 0.762, 0.474, 10.9, 0.671, 0.709, 1.0, 100.5, 83.75, 101.0, 0.542, 0.0, 1610612738.0, 124.0, 128.7, -4.7, 0.644, 2.07, 21.2, 0.238, 0.861, 0.526, 14.0, 0.627, 0.66, 1.0, 100.5, 83.75, 100.0, 0.458, 1.0, 1
1610612741.0, 123.5, 100.0, 23.5, 0.605, 2.89, 18.3, 0.316, 0.722, 0.514, 9.2, 0.525, 0.566, 1.0, 98.5, 82.08, 98.0, 0.585, 0.0, 1610612738.0, 100.0, 123.5, -23.5, 0.543, 1.36, 14.7, 0.278, 0.684, 0.486, 14.1, 0.471, 0.515, 1.0, 98.5, 82.08, 99.0, 0.415, 1.0, 1
1610612753.0, 104.3, 120.4, -16.1, 0.625, 3.33, 16.2, 0.222, 0.75, 0.471, 6.5, 0.446, 0.494, 1.0, 92.5, 77.08, 92.0, 0.434, 0.0, 1610612738.0, 120.4, 104.3, 16.1, 0.675, 2.7, 20.9, 0.25, 0.778, 0.529, 10.8, 0.585, 0.609, 1.0, 92.5, 77.08, 93.0, 0.566, 1.0, 2
1610612758.0, 112.6, 101.1, 11.6, 0.595, 1.57, 17.1, 0.277, 0.673, 0.485, 14.7, 0.531, 0.579, 1.0, 95.0, 79.17, 95.0, 0.562, 0.0, 1610612738.0, 101.1, 112.6, -11.6, 0.564, 1.38, 16.7, 0.327, 0.723, 0.515, 16.8, 0.495, 0.51, 1.0, 95.0, 79.17, 95.0, 0.438, 1.0, 1
1610612739.0, 120.6, 114.6, 6.0, 0.575, 1.35, 17.9, 0.306, 0.654, 0.511, 17.5, 0.608, 0.661, 1.0, 96.5, 80.42, 97.0, 0.579, 0.0, 1610612738.0, 114.6, 120.6, -6.0, 0.475, 1.58, 14.4, 0.346, 0.694, 0.489, 12.5, 0.511, 0.546, 1.0, 96.5, 80.42, 96.0, 0.421, 1.0, 1
1610612762.0, 123.2, 114.7, 8.4, 0.605, 1.35, 17.6, 0.31, 0.627, 0.484, 17.9, 0.594, 0.646, 1.0, 95.0, 79.17, 95.0, 0.504, 0.0, 1610612738.0, 114.7, 123.2, -8.4, 0.583, 2.0, 19.8, 0.373, 0.69, 0.516, 14.7, 0.541, 0.546, 1.0, 95.0, 79.17, 95.0, 0.496, 1.0, 1
1610612745.0, 101.9, 126.4, -24.5, 0.657, 2.09, 16.6, 0.217, 0.761, 0.453, 10.5, 0.473, 0.511, 1.0, 105.5, 87.92, 105.0, 0.356, 0.0, 1610612738.0, 126.4, 101.9, 24.5, 0.569, 2.07, 20.1, 0.239, 0.783, 0.547, 13.2, 0.652, 0.662, 1.0, 105.5, 87.92, 106.0, 0.644, 1.0, 2
1610612738.0, 110.1, 126.0, -15.9, 0.537, 2.0, 16.5, 0.333, 0.638, 0.475, 11.1, 0.522, 0.541, 1.0, 97.5, 81.25, 99.0, 0.494, 0.0, 1610612751.0, 126.0, 110.1, 15.9, 0.5, 1.4, 15.7, 0.362, 0.667, 0.525, 15.6, 0.585, 0.619, 1.0, 97.5, 81.25, 96.0, 0.506, 1.0, 2
1610612761.0, 126.3, 130.7, -4.4, 0.8, 2.57, 24.2, 0.298, 0.656, 0.443, 14.1, 0.61, 0.635, 1.0, 100.0, 83.33, 99.0, 0.453, 0.0, 1610612738.0, 130.7, 126.3, 4.4, 0.556, 1.56, 18.9, 0.344, 0.702, 0.557, 15.8, 0.696, 0.721, 1.0, 100.0, 83.33, 101.0, 0.547, 1.0, 2
1610612746.0, 124.4, 130.0, -5.6, 0.651, 3.11, 21.9, 0.273, 0.6, 0.438, 10.0, 0.598, 0.616, 1.0, 90.0, 75.0, 90.0, 0.471, 0.0, 1610612738.0, 130.0, 124.4, 5.6, 0.595, 2.78, 19.2, 0.4, 0.727, 0.562, 10.0, 0.581, 0.609, 1.0, 90.0, 75.0, 90.0, 0.529, 1.0, 2
1610612764.0, 107.8, 107.8, 0.1, 0.421, 1.14, 12.6, 0.191, 0.62, 0.412, 13.7, 0.506, 0.568, 1.0, 102.5, 85.42, 102.0, 0.493, 0.0, 1610612738.0, 107.8, 107.8, -0.1, 0.595, 1.32, 17.4, 0.38, 0.809, 0.588, 18.4, 0.528, 0.557, 1.0, 102.5, 85.42, 103.0, 0.507, 1.0, 1
1610612754.0, 113.1, 119.2, -6.1, 0.743, 2.89, 19.0, 0.259, 0.744, 0.474, 9.1, 0.478, 0.55, 1.0, 99.0, 82.5, 99.0, 0.463, 0.0, 1610612738.0, 119.2, 113.1, 6.1, 0.571, 2.0, 18.4, 0.256, 0.741, 0.526, 12.1, 0.567, 0.623, 1.0, 99.0, 82.5, 99.0, 0.537, 1.0, 2
1610612742.0, 117.0, 112.6, 4.4, 0.452, 1.9, 15.2, 0.271, 0.681, 0.474, 10.6, 0.545, 0.575, 1.0, 94.5, 78.75, 94.0, 0.504, 0.0, 1610612738.0, 112.6, 117.0, -4.4, 0.463, 1.46, 15.1, 0.319, 0.729, 0.526, 13.7, 0.547, 0.57, 1.0, 94.5, 78.75, 95.0, 0.496, 1.0, 1
1610612740.0, 111.1, 105.5, 5.6, 0.524, 1.69, 15.1, 0.271, 0.738, 0.508, 12.0, 0.505, 0.544, 1.0, 98.26, 81.89, 108.0, 0.52, 0.0, 1610612738.0, 105.5, 111.1, -5.6, 0.564, 2.0, 15.1, 0.262, 0.729, 0.492, 10.1, 0.449, 0.509, 1.0, 98.26, 81.89, 109.0, 0.48, 1.0, 1
1610612743.0, 101.0, 114.3, -13.3, 0.658, 1.47, 18.9, 0.261, 0.628, 0.438, 17.3, 0.506, 0.546, 1.0, 98.0, 81.67, 98.0, 0.48, 0.0, 1610612738.0, 114.3, 101.0, 13.3, 0.667, 1.18, 18.8, 0.372, 0.739, 0.562, 22.4, 0.574, 0.621, 1.0, 98.0, 81.67, 98.0, 0.52, 1.0, 2
1610612764.0, 97.2, 85.0, 12.1, 0.727, 1.33, 17.0, 0.25, 0.746, 0.522, 16.8, 0.44, 0.526, 1.0, 107.0, 89.17, 107.0, 0.692, 0.0, 1610612738.0, 85.0, 97.2, -12.1, 0.438, 0.82, 10.4, 0.254, 0.75, 0.478, 15.9, 0.406, 0.441, 1.0, 107.0, 89.17, 107.0, 0.308, 1.0, 1
1610612765.0, 111.3, 104.1, 7.3, 0.735, 1.92, 19.2, 0.188, 0.776, 0.485, 13.4, 0.525, 0.586, 1.0, 97.5, 81.25, 97.0, 0.553, 0.0, 1610612738.0, 104.1, 111.3, -7.3, 0.417, 1.5, 12.5, 0.224, 0.813, 0.515, 10.2, 0.488, 0.536, 1.0, 97.5, 81.25, 98.0, 0.447, 1.0, 1
1610612761.0, 105.0, 118.8, -13.9, 0.634, 2.0, 19.9, 0.093, 0.6, 0.366, 12.9, 0.548, 0.58, 1.0, 101.0, 84.17, 101.0, 0.448, 0.0, 1610612738.0, 118.8, 105.0, 13.9, 0.769, 1.58, 20.4, 0.4, 0.907, 0.634, 18.8, 0.57, 0.61, 1.0, 101.0, 84.17, 101.0, 0.552, 1.0, 2
1610612762.0, 134.1, 118.7, 15.4, 0.7, 2.55, 20.8, 0.409, 0.686, 0.558, 12.1, 0.583, 0.636, 1.0, 91.0, 75.83, 91.0, 0.61, 0.0, 1610612738.0, 118.7, 134.1, -15.4, 0.474, 2.0, 14.6, 0.314, 0.591, 0.442, 9.9, 0.517, 0.562, 1.0, 91.0, 75.83, 91.0, 0.39, 1.0, 1
1610612756.0, 113.6, 103.4, 10.2, 0.625, 2.5, 20.4, 0.238, 0.705, 0.515, 11.4, 0.537, 0.573, 1.0, 88.0, 73.33, 88.0, 0.609, 0.0, 1610612738.0, 103.4, 113.6, -10.2, 0.576, 3.17, 15.4, 0.295, 0.762, 0.485, 6.8, 0.446, 0.463, 1.0, 88.0, 73.33, 88.0, 0.391, 1.0, 1
1610612746.0, 119.8, 125.3, -5.5, 0.619, 1.63, 19.7, 0.325, 0.78, 0.578, 16.7, 0.605, 0.637, 1.0, 95.5, 79.58, 96.0, 0.523, 0.0, 1610612738.0, 125.3, 119.8, 5.5, 0.488, 3.0, 16.5, 0.22, 0.675, 0.422, 7.4, 0.567, 0.6, 1.0, 95.5, 79.58, 95.0, 0.477, 1.0, 2
1610612758.0, 116.0, 109.9, 6.1, 0.548, 2.09, 16.9, 0.275, 0.735, 0.5, 11.0, 0.527, 0.568, 1.0, 100.5, 83.75, 100.0, 0.5, 0.0, 1610612738.0, 109.9, 116.0, -6.1, 0.718, 2.15, 20.0, 0.265, 0.725, 0.5, 12.9, 0.517, 0.562, 1.0, 100.5, 83.75, 101.0, 0.5, 1.0, 1
1610612744.0, 108.1, 114.4, -6.4, 0.789, 2.73, 22.4, 0.16, 0.667, 0.408, 11.1, 0.548, 0.575, 1.0, 98.0, 81.67, 99.0, 0.516, 0.0, 1610612738.0, 114.4, 108.1, 6.4, 0.41, 1.0, 12.5, 0.333, 0.84, 0.592, 16.5, 0.542, 0.579, 1.0, 98.0, 81.67, 97.0, 0.484, 1.0, 2
1610612747.0, 103.2, 101.1, 2.2, 0.541, 1.43, 15.8, 0.286, 0.711, 0.489, 15.1, 0.494, 0.52, 1.0, 93.5, 77.92, 93.0, 0.474, 0.0, 1610612738.0, 101.1, 103.2, -2.2, 0.6, 1.6, 18.9, 0.289, 0.714, 0.511, 16.0, 0.524, 0.539, 1.0, 93.5, 77.92, 94.0, 0.526, 1.0, 1
1610612759.0, 111.1, 106.0, 5.1, 0.478, 1.1, 16.8, 0.282, 0.696, 0.526, 20.2, 0.61, 0.618, 1.0, 99.5, 82.92, 99.0, 0.557, 0.0, 1610612738.0, 106.0, 111.1, -5.1, 0.357, 1.25, 11.4, 0.304, 0.718, 0.474, 12.0, 0.48, 0.509, 1.0, 99.5, 82.92, 100.0, 0.443, 1.0, 1
1610612741.0, 102.0, 119.0, -17.0, 0.683, 1.47, 20.1, 0.255, 0.795, 0.505, 18.8, 0.563, 0.557, 1.0, 100.5, 83.75, 101.0, 0.416, 0.0, 1610612738.0, 119.0, 102.0, 17.0, 0.636, 2.15, 20.5, 0.205, 0.745, 0.495, 13.0, 0.592, 0.621, 1.0, 100.5, 83.75, 100.0, 0.584, 1.0, 2
1610612739.0, 94.5, 130.6, -36.1, 0.706, 1.41, 17.0, 0.218, 0.667, 0.412, 15.6, 0.459, 0.515, 1.0, 108.5, 90.42, 109.0, 0.317, 0.0, 1610612738.0, 130.6, 94.5, 36.1, 0.5, 1.63, 17.7, 0.333, 0.782, 0.588, 14.8, 0.634, 0.672, 1.0, 108.5, 90.42, 108.0, 0.683, 1.0, 2
