1610612752.0, 120.0, 116.7, 3.3, 0.575, 2.09, 17.6, 0.346, 0.767, 0.537, 12.2, 0.544, 0.559, 1.0, 90.0, 75.0, 90.0, 0.484, 0.0, 1610612738.0, 116.7, 120.0, -3.3, 0.579, 1.69, 18.2, 0.233, 0.654, 0.463, 14.4, 0.581, 0.612, 1.0, 90.0, 75.0, 90.0, 0.516, 1.0, 1
1610612759.0, 107.6, 104.3, 3.3, 0.476, 1.11, 15.6, 0.326, 0.725, 0.536, 19.6, 0.534, 0.549, 1.0, 92.5, 77.08, 92.0, 0.501, 0.0, 1610612738.0, 104.3, 107.6, -3.3, 0.475, 1.9, 15.5, 0.275, 0.674, 0.464, 10.8, 0.494, 0.516, 1.0, 92.5, 77.08, 93.0, 0.499, 1.0, 1
1610612753.0, 100.9, 106.4, -5.5, 0.425, 1.06, 12.2, 0.263, 0.76, 0.495, 14.5, 0.468, 0.519, 1.0, 99.17, 82.64, 110.0, 0.455, 0.0, 1610612738.0, 106.4, 100.9, 5.5, 0.641, 1.14, 17.2, 0.24, 0.737, 0.505, 20.2, 0.529, 0.59, 1.0, 99.17, 82.64, 109.0, 0.545, 1.0, 2
1610612756.0, 109.1, 125.5, -16.4, 0.488, 2.0, 14.6, 0.333, 0.615, 0.444, 10.1, 0.465, 0.504, 1.0, 98.5, 82.08, 99.0, 0.377, 0.0, 1610612738.0, 125.5, 109.1, 16.4, 0.622, 1.56, 19.9, 0.385, 0.667, 0.556, 18.4, 0.602, 0.651, 1.0, 98.5, 82.08, 98.0, 0.623, 1.0, 2
1610612746.0, 102.2, 93.2, 9.1, 0.515, 1.06, 14.0, 0.388, 0.612, 0.517, 18.0, 0.475, 0.514, 1.0, 88.5, 73.75, 89.0, 0.575, 0.0, 1610612738.0, 93.2, 102.2, -9.1, 0.543, 2.38, 14.3, 0.388, 0.612, 0.483, 9.1, 0.366, 0.387, 1.0, 88.5, 73.75, 88.0, 0.425, 1.0, 1
1610612750.0, 108.0, 103.0, 5.0, 0.75, 2.14, 21.1, 0.264, 0.705, 0.5, 14.0, 0.522, 0.549, 1.0, 100.0, 83.33, 100.0, 0.544, 0.0, 1610612738.0, 103.0, 108.0, -5.0, 0.697, 1.64, 16.6, 0.295, 0.736, 0.5, 14.0, 0.461, 0.508, 1.0, 100.0, 83.33, 100.0, 0.456, 1.0, 1
1610612749.0, 117.0, 114.1, 2.9, 0.558, 1.85, 17.2, 0.327, 0.712, 0.519, 13.0, 0.538, 0.569, 1.0, 99.5, 82.92, 100.0, 0.515, 0.0, 1610612738.0, 114.1, 117.0, -2.9, 0.632, 1.71, 17.4, 0.288, 0.673, 0.481, 14.1, 0.522, 0.567, 1.0, 99.5, 82.92, 99.0, 0.485, 1.0, 1
1610612739.0, 100.0, 111.0, -11.0, 0.472, 1.06, 12.5, 0.333, 0.731, 0.523, 15.8, 0.44, 0.492, 1.0, 100.5, 83.75, 101.0, 0.447, 0.0, 1610612738.0, 111.0, 100.0, 11.0, 0.558, 1.85, 17.5, 0.269, 0.667, 0.477, 13.0, 0.527, 0.555, 1.0, 100.5, 83.75, 100.0, 0.553, 1.0, 2
1610612755.0, 109.1, 102.0, 7.1, 0.556, 1.18, 16.3, 0.111, 0.696, 0.439, 17.2, 0.569, 0.631, 1.0, 100.0, 83.33, 99.0, 0.551, 0.0, 1610612738.0, 102.0, 109.1, -7.1, 0.421, 0.89, 12.6, 0.304, 0.889, 0.561, 17.8, 0.506, 0.554, 1.0, 100.0, 83.33, 101.0, 0.449, 1.0, 1
1610612752.0, 109.2, 117.5, -8.3, 0.514, 1.29, 14.4, 0.213, 0.729, 0.474, 14.3, 0.519, 0.574, 1.0, 97.5, 81.25, 98.0, 0.469, 0.0, 1610612738.0, 117.5, 109.2, 8.3, 0.548, 1.77, 17.4, 0.271, 0.787, 0.526, 13.4, 0.567, 0.591, 1.0, 97.5, 81.25, 97.0, 0.531, 1.0, 2
1610612744.0, 115.6, 109.2, 6.4, 0.692, 1.93, 19.3, 0.321, 0.673, 0.495, 14.6, 0.522, 0.559, 1.0, 97.0, 80.83, 96.0, 0.538, 0.0, 1610612738.0, 109.2, 115.6, -6.4, 0.556, 1.25, 15.3, 0.327, 0.679, 0.505, 16.3, 0.53, 0.565, 1.0, 97.0, 80.83, 98.0, 0.462, 1.0, 1
1610612749.0, 105.1, 120.6, -15.5, 0.55, 1.57, 16.6, 0.269, 0.795, 0.51, 14.3, 0.506, 0.533, 1.0, 97.5, 81.25, 98.0, 0.437, 0.0, 1610612738.0, 120.6, 105.1, 15.5, 0.721, 2.38, 22.8, 0.205, 0.731, 0.49, 13.4, 0.616, 0.638, 1.0, 97.5, 81.25, 97.0, 0.563, 1.0, 2
1610612756.0, 111.0, 90.9, 20.1, 0.581, 2.08, 18.1, 0.302, 0.726, 0.53, 12.0, 0.521, 0.55, 1.0, 99.5, 82.92, 100.0, 0.653, 0.0, 1610612738.0, 90.9, 111.0, -20.1, 0.371, 1.0, 10.0, 0.274, 0.698, 0.47, 13.1, 0.398, 0.435, 1.0, 99.5, 82.92, 99.0, 0.347, 1.0, 1
1610612746.0, 109.6, 107.8, 1.8, 0.5, 1.0, 14.9, 0.261, 0.696, 0.478, 19.2, 0.553, 0.602, 1.0, 103.5, 86.25, 104.0, 0.501, 0.0, 1610612738.0, 107.8, 109.6, -1.8, 0.634, 1.13, 18.0, 0.304, 0.739, 0.522, 22.3, 0.535, 0.583, 1.0, 103.5, 86.25, 103.0, 0.499, 1.0, 1
1610612747.0, 118.2, 103.0, 15.2, 0.521, 1.56, 17.7, 0.426, 0.804, 0.622, 16.2, 0.559, 0.582, 1.0, 99.0, 82.5, 99.0, 0.562, 0.0, 1610612738.0, 103.0, 118.2, -15.2, 0.75, 2.08, 20.0, 0.196, 0.574, 0.378, 13.1, 0.5, 0.538, 1.0, 99.0, 82.5, 99.0, 0.438, 1.0, 1
1610612757.0, 119.4, 149.5, -30.1, 0.524, 2.44, 16.4, 0.28, 0.641, 0.438, 9.2, 0.517, 0.568, 1.0, 97.5, 81.25, 98.0, 0.383, 0.0, 1610612738.0, 149.5, 119.4, 30.1, 0.531, 2.17, 18.9, 0.359, 0.72, 0.562, 12.4, 0.684, 0.727, 1.0, 97.5, 81.25, 97.0, 0.617, 1.0, 2
1610612762.0, 138.4, 128.7, 9.7, 0.578, 1.3, 19.0, 0.316, 0.795, 0.573, 20.2, 0.722, 0.752, 1.0, 100.0, 83.33, 99.0, 0.504, 0.0, 1610612738.0, 128.7, 138.4, -9.7, 0.489, 3.83, 17.7, 0.205, 0.684, 0.427, 5.9, 0.593, 0.646, 1.0, 100.0, 83.33, 101.0, 0.496, 1.0, 1
1610612755.0, 94.6, 94.6, -0.1, 0.606, 2.86, 16.2, 0.228, 0.813, 0.495, 7.6, 0.416, 0.451, 1.0, 92.5, 77.08, 92.0, 0.486, 0.0, 1610612738.0, 94.6, 94.6, 0.1, 0.545, 1.38, 15.4, 0.188, 0.772, 0.505, 14.0, 0.487, 0.514, 1.0, 92.5, 77.08, 93.0, 0.514, 1.0, 2
1610612761.0, 100.0, 111.2, -11.2, 0.543, 1.73, 14.6, 0.25, 0.62, 0.418, 11.3, 0.446, 0.485, 1.0, 97.5, 81.25, 97.0, 0.401, 0.0, 1610612738.0, 111.2, 100.0, 11.2, 0.706, 1.33, 17.4, 0.38, 0.75, 0.582, 18.4, 0.488, 0.57, 1.0, 97.5, 81.25, 98.0, 0.599, 1.0, 2
1610612759.0, 100.0, 91.7, 8.3, 0.553, 1.91, 16.5, 0.25, 0.77, 0.531, 11.5, 0.471, 0.503, 1.0, 96.0, 80.0, 96.0, 0.589, 0.0, 1610612738.0, 91.7, 100.0, -8.3, 0.588, 1.82, 15.4, 0.23, 0.75, 0.469, 11.5, 0.424, 0.446, 1.0, 96.0, 80.0, 96.0, 0.411, 1.0, 1
1610612738.0, 106.1, 125.5, -19.4, 0.735, 2.27, 17.9, 0.288, 0.711, 0.471, 11.2, 0.434, 0.503, 1.0, 98.0, 81.67, 98.0, 0.39, 0.0, 1610612751.0, 125.5, 106.1, 19.4, 0.674, 2.9, 21.1, 0.289, 0.712, 0.529, 10.2, 0.588, 0.626, 1.0, 98.0, 81.67, 98.0, 0.61, 1.0, 2
1610612745.0, 86.5, 102.9, -16.3, 0.613, 1.27, 14.9, 0.107, 0.741, 0.418, 14.4, 0.44, 0.481, 1.0, 104.5, 87.08, 104.0, 0.388, 0.0, 1610612738.0, 102.9, 86.5, 16.3, 0.487, 1.27, 14.1, 0.259, 0.893, 0.582, 14.3, 0.489, 0.538, 1.0, 104.5, 87.08, 105.0, 0.613, 1.0, 2
